Time,Frame,WT,QW1,QW2,QW3,QW4,QW5,QW6,QW7,QW8,QW9,QW10,QW11,QW12
100.384,50192,8.4937,11.2221,10.1164,3.6627,7.6735,8.4676,5.8349,7.7192,7.8675,7.4594,12.3716,3.8966,3.629
100.386,50193,8.8354,10.8436,10.8923,3.7825,7.3032,7.906,5.3899,7.6912,7.079,7.2475,12.4511,3.6175,3.9009
100.388,50194,8.4199,11.0296,10.5662,3.7299,7.2754,7.8266,5.526,8.047,6.9771,6.9905,12.3764,3.805,4.2919
100.39,50195,8.6516,11.1701,11.3022,3.9831,7.7254,8.286,5.9096,7.6218,7.4296,7.2759,11.7836,4.0363,3.4493
100.392,50196,8.8231,10.8095,10.9217,3.8575,7.6906,8.7659,5.5183,7.1274,7.1724,7.0071,11.8462,3.6969,3.6031
100.394,50197,8.5128,10.6935,10.394,4.021,8.0122,8.0822,5.3629,7.2311,7.4694,7.5137,12.2468,4.1069,3.3823
100.396,50198,8.673,10.9078,10.6797,4.0429,8.4232,8.3945,5.8465,7.5119,7.154,6.7908,11.9046,3.4933,3.9405
100.398,50199,8.8424,10.7636,10.5123,3.7076,8.1122,8.0092,6.0079,7.9276,7.9593,7.7577,11.7126,3.1482,3.5051
100.4,50200,8.8718,11.7509,10.4066,4.2162,8.1392,7.8559,5.4989,7.5711,7.5329,7.3385,12.1881,3.831,3.6963
100.402,50201,8.6132,11.7468,10.3686,3.322,7.9932,8.34,5.7996,7.8039,8.0212,7.4663,11.7887,3.8842,3.7832
100.404,50202,9.0383,11.3152,10.479,4.1489,7.6006,8.2028,5.3354,7.6553,7.4425,7.6453,12.5055,3.4832,3.8317
100.406,50203,8.5419,11.4956,10.4056,4.096,7.7098,8.2834,5.6402,7.3873,8.1033,7.6267,12.0067,3.7113,3.6048
100.408,50204,8.5791,11.3365,10.8562,3.6602,8.2019,8.8163,6.0674,7.4839,7.6897,7.647,13.0167,3.8037,3.8241
100.41,50205,8.5409,10.9203,10.6102,4.2691,7.3646,8.1211,5.6702,7.5062,8.533,7.1689,12.2225,3.5589,3.9835
100.412,50206,9.0367,11.5065,10.6563,4.179,7.5902,7.6096,5.6032,7.657,7.8725,7.5966,12.3879,3.5718,3.7141
100.414,50207,8.3154,11.3592,10.3965,4.6544,7.4222,7.4649,6.2261,8.052,8.3003,7.1617,12.5882,3.7054,3.4283
100.416,50208,8.5956,10.699,10.2727,4.3391,8.1445,6.9325,5.3989,7.589,8.0224,7.5672,11.834,3.463,3.379
100.418,50209,8.421,11.0742,10.8659,3.839,7.8006,8.4826,5.7895,7.9595,8.0445,7.5855,12.5995,3.5783,3.3594
100.42,50210,8.8102,11.5726,10.2247,3.7637,7.7912,7.9952,5.4023,8.3486,8.356,7.5652,12.4209,3.6177,4.0755
100.422,50211,8.6916,11.5715,10.6562,3.8111,7.6248,8.8188,5.4731,7.6897,7.5474,7.5555,12.1766,3.9147,3.4905
100.424,50212,8.612,11.2081,10.3665,3.4938,7.6768,7.1578,5.5708,7.387,7.6996,7.4223,11.9786,3.983,4.0167
100.426,50213,8.7968,11.2113,10.7147,4.1737,7.972,6.6193,6.0737,7.6485,7.8776,7.7199,11.5093,4.0765,3.4949
100.428,50214,8.5158,11.3296,10.3587,4.1003,8.1138,6.2195,5.4573,7.2095,7.9154,7.842,11.6368,3.9519,3.6408
100.43,50215,8.5773,11.4315,11.5193,4.1273,7.5558,7.339,5.6013,7.1338,7.8672,7.6089,11.4397,3.902,3.797
100.432,50216,8.6673,11.5201,10.2627,4.0655,8.0507,7.0126,5.8124,7.343,7.8936,7.7414,11.3458,3.8294,3.4395
100.434,50217,8.8493,11.1449,10.6957,4.2595,7.9244,7.9936,5.4694,7.0474,8.1036,7.9063,11.8471,3.5812,3.8416
100.436,50218,8.5936,10.8679,11.0987,3.8226,8.1841,7.3303,4.9784,7.4923,7.6764,8.1889,11.587,3.8044,3.4591
100.438,50219,8.5805,10.9127,10.4223,3.4102,8.1727,7.7909,5.5178,7.2833,7.2941,7.4134,11.7779,3.6773,3.6248
100.44,50220,8.4877,11.1285,10.2914,3.7691,7.7333,7.1322,5.766,6.8456,7.9063,7.884,11.8883,3.9315,3.2604
100.442,50221,8.4631,10.7183,10.5632,3.6809,7.9666,7.5566,5.8993,7.2541,7.9892,7.3503,12.5962,3.5248,3.4458
100.444,50222,8.6481,11.4702,10.2516,4.0984,7.5786,7.8979,5.5769,7.7591,7.6129,7.6883,11.9374,3.6012,3.3185
100.446,50223,8.6633,10.6762,10.3138,3.7709,8.2757,7.671,5.5294,7.2166,8.2557,8.0031,11.9139,3.856,3.4052
100.448,50224,8.9089,11.5893,10.5187,3.7865,8.4103,7.4789,5.6113,7.8638,7.3229,8.0601,11.7812,3.6551,3.423
100.45,50225,8.5346,11.5497,11.023,3.8322,7.5731,7.0807,5.6518,7.8818,7.8859,7.7585,12.5235,3.7563,3.1666
100.452,50226,9.2454,11.0122,11.0892,3.986,7.7241,6.7391,5.9818,7.921,8.1844,7.7658,11.8104,3.6574,3.9437
100.454,50227,9.13,10.935,10.6063,3.6927,8.4362,6.9311,5.5421,7.2248,7.8399,8.5573,12.2152,3.7666,3.4182
100.456,50228,9.3151,10.149,10.7193,3.8597,7.7652,7.6737,5.6931,8.2542,8.4501,7.7854,11.5961,3.8295,3.8277
100.458,50229,8.6611,10.8923,10.6728,3.7256,7.8393,8.0454,5.7075,7.5914,7.4406,7.3781,11.7248,3.7621,3.9983
100.46,50230,9.0989,10.1208,10.8903,3.8216,7.7739,7.1844,5.8086,8.2052,7.7934,8.3041,11.8154,3.6519,3.7734
100.462,50231,8.3766,10.7994,10.4394,3.5772,7.8549,7.2416,5.4429,8.4504,7.133,9.0461,12.4427,3.3466,4.1855
100.464,50232,8.5835,10.3497,10.2875,3.9407,8.0417,7.6627,5.9049,8.6757,7.2149,7.4993,11.4112,3.1299,3.6999
100.466,50233,8.2795,10.55,10.7617,4.0985,7.9022,6.9434,5.8871,8.1225,7.6099,8.4759,11.8385,3.9477,4.2653
100.468,50234,8.3743,10.3932,10.949,3.9699,7.9086,7.3177,5.7559,7.0468,7.1957,7.9608,12.364,3.7929,3.7296
100.47,50235,8.5374,10.9806,10.7985,3.8136,7.4142,7.7977,5.5354,7.9133,7.9417,7.7392,12.3585,3.8783,4.107
100.472,50236,8.5784,11.1452,11.2998,3.9003,7.4574,7.3282,5.2348,8.1191,8.3866,7.7049,12.2181,3.4765,4.5995
100.474,50237,8.8227,11.2857,10.5703,3.816,8.0114,7.179,5.3671,7.5073,7.3269,7.8426,12.0047,3.6742,4.37
100.476,50238,8.7819,11.0386,10.714,3.4001,7.9883,7.0163,5.5966,7.0883,7.9811,7.6447,11.9551,3.9418,4.0683
100.478,50239,8.879,10.7952,10.6904,3.7143,8.3122,7.6061,5.1146,7.7608,7.5382,7.8847,11.8405,3.6599,4.0148
100.48,50240,8.8043,11.15,10.6612,3.561,8.0261,7.0648,5.9234,7.5975,7.8011,7.7169,11.8954,3.5424,3.4899
100.482,50241,8.7377,11.3041,10.6214,3.445,7.8504,7.2151,5.4602,7.2609,7.6345,8.098,12.0019,3.6462,4.2358
100.484,50242,9.2489,11.3884,11.135,3.8564,8.2109,7.2328,5.7403,6.9486,8.4575,7.5386,11.4269,4.092,4.1648
100.486,50243,9.0932,10.7888,11.2873,4.2911,7.6152,8.0341,5.7178,7.1974,8.3718,7.5926,11.5832,3.3275,4.0157
100.488,50244,8.3861,10.729,10.4493,3.7926,7.9315,7.7989,5.8914,6.9572,7.4701,7.5243,11.7846,3.4747,4.0069
100.49,50245,8.9007,11.3427,10.4694,3.627,8.3747,7.4347,5.2291,7.506,8.3596,7.8835,11.5062,3.6869,3.6866
100.492,50246,8.326,10.9518,10.4558,3.6302,7.6828,7.5255,5.3694,6.9086,8.1001,7.9105,11.7018,3.536,3.9507
100.494,50247,9.0901,10.5639,10.7626,3.9962,7.8132,6.9019,5.0435,6.9507,7.9773,8.0445,12.3368,3.8344,4.3771
100.496,50248,8.5495,10.6193,11.0802,4.038,7.9136,8.1745,5.701,7.1642,7.5484,8.4945,12.1971,3.7084,4.3432
100.498,50249,8.7983,10.2228,10.612,3.7168,7.9455,7.234,5.8104,7.33,7.4467,8.0561,11.5368,4.1359,3.7689
100.5,50250,8.6991,11.0655,11.3954,4.0807,7.8112,8.0215,5.4427,7.4177,7.4606,7.6839,12.5704,3.8854,4.3784
100.502,50251,8.5758,11.0391,10.443,3.69,8.0694,6.3595,5.7217,7.9552,7.1014,7.747,12.3946,4.1791,3.6426
100.504,50252,9.149,10.8853,10.2239,3.8759,7.7238,7.4136,5.3963,7.3073,7.8195,7.3095,12.4279,3.5425,3.5831
100.506,50253,8.5852,10.9497,10.8363,3.7612,8.0829,7.9967,5.9652,7.2049,7.6523,7.5813,11.731,3.6872,4.0399
100.508,50254,8.3206,10.6961,10.4601,3.6466,7.3455,7.6141,5.8598,7.3495,7.027,7.4441,12.082,3.686,4.1631
100.51,50255,9.1959,11.0884,10.4222,4.1586,7.7837,6.8302,5.5074,7.4565,7.9079,7.6214,11.6602,4.0998,3.5339
100.512,50256,8.3534,10.3369,10.7024,4.1058,7.9544,7.2988,5.2584,6.874,7.6329,7.3142,11.9528,3.7396,3.9258
100.514,50257,7.8874,10.9176,10.8822,3.8455,7.813,7.6081,5.2993,7.2325,7.8665,7.6293,12.6647,3.9314,4.1454
100.516,50258,9.1302,10.5865,10.7822,3.6815,7.7909,7.8353,5.7319,7.8186,7.0543,7.7191,11.9019,3.6409,4.2554
100.518,50259,8.3771,10.618,10.9539,3.9381,7.9357,7.9046,5.4989,6.9566,6.9595,7.5002,11.7567,3.8227,4.1406
100.52,50260,8.2908,10.5834,10.3737,3.9556,7.9608,7.2248,5.9024,7.4886,7.8302,7.7157,12.5182,3.8051,3.5667
100.522,50261,7.9453,10.2283,10.9189,3.7247,8.4998,6.8569,5.7776,7.5865,7.3202,7.3917,11.9449,3.7851,4.2946
100.524,50262,8.5978,10.4455,10.2481,3.6676,8.1623,7.9072,5.8519,7.578,7.0817,7.8996,11.3079,3.8811,3.6222
100.526,50263,8.6027,10.8234,10.9838,4.1874,7.6796,6.7471,6.254,7.2772,7.6675,7.6114,12.361,3.2565,3.9803
100.528,50264,8.7735,10.8927,11.1639,3.9333,7.688,7.218,5.9955,7.4974,7.6412,7.4885,11.836,4.2907,3.4401
100.53,50265,8.2743,10.5866,10.7959,4.0439,7.3122,6.8708,5.9531,7.8781,7.3383,7.385,12.1006,3.4362,4.1958
100.532,50266,8.4623,11.1004,10.6807,3.4834,7.9621,6.7093,5.6129,7.1103,7.8646,7.885,11.6892,3.8226,3.6204
100.534,50267,8.3955,10.6684,10.8068,4.0554,7.8094,7.7349,6.1323,7.5799,7.7006,7.6986,11.7284,3.857,3.4353
100.536,50268,7.9633,10.6456,10.8365,4.2464,7.2536,7.864,5.8046,7.4806,7.9171,7.6594,12.5554,3.8906,3.7347
100.538,50269,8.3318,10.6237,10.6411,4.0626,7.8332,8.1456,5.4522,7.1995,7.2981,7.5417,11.8073,3.7512,3.2698
100.54,50270,8.3435,11.1634,10.1239,4.1409,7.5607,7.9489,6.4427,7.4343,8.418,7.4689,12.528,3.4569,3.9417
100.542,50271,8.9841,10.8986,10.6155,3.6533,7.3991,7.3548,5.9277,7.1316,7.3949,7.8746,12.7548,3.5383,3.7759
100.544,50272,8.6907,10.6549,10.9442,3.7952,7.7608,7.6699,5.8233,7.5317,7.8371,7.4859,11.7567,3.8577,4.2937
100.546,50273,8.9546,10.293,10.0841,3.8925,7.6325,8.083,6.546,8.0781,8.3925,7.3815,12.1597,3.5479,4.4711
100.548,50274,9.5196,10.9143,9.8769,3.9705,7.7003,7.6593,5.8944,7.258,7.4126,7.0989,11.2403,3.7219,4.1554
100.55,50275,9.0349,10.9914,10.2795,3.7491,7.7127,8.4639,6.103,7.5984,7.7774,7.9843,12.309,3.843,3.8015
100.552,50276,8.5779,10.7261,10.5182,3.7899,7.6746,7.8829,5.9928,7.5397,7.6784,7.8482,12.1867,3.7817,4.3967
100.554,50277,8.6008,11.3194,10.8584,3.7541,7.8149,7.4974,6.1868,7.9521,7.0943,7.2707,11.7551,3.8159,4.2887
100.556,50278,8.5414,10.1172,10.5541,3.8793,7.5448,7.5876,5.9361,6.5083,7.7337,7.5939,12.4012,3.5826,3.7861
100.558,50279,9.1275,10.4724,10.9424,3.5591,7.6102,6.7863,5.7843,7.5646,7.0803,8.7971,12.0132,4.0303,4.0886
100.56,50280,9.1375,11.4537,10.7654,3.4972,7.9649,6.9346,5.8813,7.4294,7.7877,7.7335,11.5295,3.5605,4.5931
100.562,50281,8.4535,10.3168,10.785,3.7006,7.8495,7.6519,5.8663,7.3044,7.5319,7.8676,11.7368,3.519,3.845
100.564,50282,9.0221,10.8393,10.3572,3.7566,8.1335,7.1218,5.7012,7.6321,7.9039,7.5357,11.901,3.6289,3.9835
100.566,50283,8.5908,11.639,10.5025,3.9748,8.0335,7.4418,5.2709,7.5098,7.5595,7.7488,11.5428,3.7033,3.8277
100.568,50284,8.8628,11.0304,10.1141,4.0493,7.9668,7.1237,5.8563,7.7145,8.2195,8.2749,11.5455,3.7688,3.5282
100.57,50285,8.4582,10.8895,10.2804,4.0705,7.8851,6.9335,5.6365,7.3892,7.4026,7.5033,12.7403,3.7393,3.9428
100.572,50286,8.4221,10.6393,10.2361,4.2602,7.841,7.4078,5.7428,7.3419,8.0554,7.5326,12.0668,3.3856,3.9965
100.574,50287,8.3715,10.3146,10.6808,3.5806,7.4873,7.9554,5.645,7.7694,8.0053,7.765,12.3863,3.5589,4.2511
100.576,50288,8.7691,11.2386,10.8919,3.9284,7.5226,7.2578,5.9396,7.4597,7.3927,7.7759,12.0642,3.9,3.8211
100.578,50289,9.0589,11.3117,10.3523,3.791,7.6082,7.7158,5.9404,7.8391,7.2796,7.3523,12.5702,3.8777,3.8332
100.58,50290,9.0248,11.7339,10.2084,3.851,7.4526,7.0173,5.5898,7.2287,7.6193,7.0853,11.8235,3.6703,3.5667
100.582,50291,8.4997,10.8868,10.3757,3.2666,7.4998,7.3524,5.727,7.7468,7.7573,7.499,12.4651,4.54,3.7039
100.584,50292,8.4131,10.3034,10.4825,3.914,7.8928,6.85,5.8045,7.4165,7.5972,6.9205,11.979,3.6825,3.7809
100.586,50293,8.8707,10.4125,10.8978,3.6505,7.8964,6.678,5.7067,8.34,7.8334,6.9258,11.5794,3.1656,3.9945
100.588,50294,8.6013,10.5499,10.7389,4.1417,7.7947,7.2503,5.4206,8.0866,7.4415,7.7025,12.2949,4.0343,3.8072
100.59,50295,8.7359,11.21,10.4834,3.7694,7.7287,8.07,6.5124,7.1252,7.7981,7.4755,11.5944,3.7898,3.5092
100.592,50296,9.5965,11.341,10.736,4.0654,7.5223,7.4611,5.6921,7.6146,7.7159,8.0233,12.2814,4.162,3.5684
100.594,50297,9.2299,11.0314,10.5775,3.7132,7.455,7.0261,5.6945,7.5855,7.8547,7.7474,11.9028,4.104,3.9598
100.596,50298,8.6582,10.6781,10.5602,4.1255,8.1042,7.1158,5.5625,7.1793,7.5021,7.5197,11.9854,3.5595,3.8606
100.598,50299,8.5318,10.5695,10.3721,4.1562,8.2039,7.2541,5.5057,7.5921,7.4777,8.0973,11.2281,4.2935,3.322
100.6,50300,9.2135,10.0789,10.9762,4.1849,7.9477,6.3816,5.6051,7.4023,8.21,7.8172,11.8556,4.4299,3.808
100.602,50301,8.7346,10.5161,10.7455,3.3487,7.7093,7.2624,5.666,7.9432,8.399,8.4623,11.4262,4.1444,3.8318
100.604,50302,8.5842,10.7115,10.4631,3.7979,8.6504,7.5165,5.7122,7.9145,8.0751,7.3293,11.7556,3.9085,3.6709
100.606,50303,8.7079,10.6616,10.8581,3.8605,8.0914,7.6434,5.4219,7.8369,8.1378,7.8327,11.8865,4.0912,3.8596
100.608,50304,8.8337,10.6982,10.9038,3.865,8.5562,7.3937,5.721,8.2869,7.3416,7.3378,11.678,3.8107,3.5165
100.61,50305,8.5848,10.3307,10.5921,3.499,7.8503,6.2849,5.5547,7.4688,7.543,7.6562,11.5417,3.7103,3.8321
100.612,50306,8.6725,10.434,10.4459,3.5594,7.77,6.7443,6.0411,7.9196,6.9652,7.5052,11.5903,3.4623,4.1272
100.614,50307,8.7351,10.714,9.8849,3.4622,8.0038,7.4435,5.9011,7.7091,7.7484,7.2539,11.9742,3.9179,3.9186
100.616,50308,8.8485,10.4327,10.5281,3.7158,7.4002,7.1029,5.6082,7.7413,7.7972,7.1935,11.7344,3.7608,3.3711
100.618,50309,8.5136,9.9496,10.5173,3.6348,7.8339,6.4693,6.0683,7.9377,8.2274,7.4549,11.4308,3.8394,3.9828
100.62,50310,8.9298,9.9721,10.5928,4.0419,8.1276,7.0359,5.8026,7.7419,7.733,7.3604,11.2057,4.3148,4.1046
100.622,50311,8.8831,10.3201,10.4471,3.4117,7.8842,7.0578,6.0334,7.3505,8.3002,7.7764,12.4203,3.5305,3.6792
100.624,50312,8.3459,10.0354,9.9074,3.1918,8.2592,7.2261,6.0151,7.6178,8.996,7.7181,12.0614,3.3997,4.3888
100.626,50313,8.2265,10.1837,10.8891,3.9373,8.1564,6.1269,6.0683,8.0329,8.673,7.6384,12.0108,3.6478,3.8555
100.628,50314,9.3248,10.1631,10.7594,4.1807,7.9749,8.2147,6.058,7.9085,8.0061,7.3938,12.2854,3.6347,3.3889
100.63,50315,8.7882,10.4545,10.6788,3.6097,7.5412,6.6892,5.6517,7.4344,7.7001,7.595,11.7916,3.6192,3.6886
100.632,50316,8.9668,11.2954,10.7587,4.0143,7.6742,7.0044,5.3924,7.9427,8.0436,7.9138,11.6101,3.5355,3.7313
100.634,50317,8.6828,10.9306,10.6599,3.9331,7.4364,6.9231,6.2051,7.4484,7.4717,7.5748,11.6127,3.5695,3.5792
100.636,50318,8.7239,10.7692,10.4532,4.0494,7.4545,7.1118,6.7625,7.4806,7.1786,7.6201,11.8283,3.4923,3.9077
100.638,50319,8.6703,11.08,10.7611,4.2446,7.8633,8.0647,6.107,7.4689,8.541,7.6459,12.2231,4.1568,4.4997
100.64,50320,8.6168,11.1346,10.979,4.0422,8.0405,6.5916,5.7823,7.2944,8.0515,7.5919,11.9774,3.6474,3.6543
100.642,50321,8.9206,10.9059,11.0301,4.0192,8.0872,7.173,5.8238,7.7688,7.5878,7.1892,11.9892,3.936,3.6371
100.644,50322,8.187,11.062,10.1724,4.435,8.1495,7.398,6.5947,7.9869,8.3147,7.0726,12.3421,3.7078,3.4762
100.646,50323,9.4603,11.2865,10.5484,3.888,7.8627,7.3159,5.8496,7.5171,7.5658,7.0355,12.7331,3.8783,3.8153
100.648,50324,9.0713,10.6322,10.8808,3.9972,8.1435,7.1435,5.7554,7.3408,7.2455,7.3351,12.5056,3.8049,4.2741
100.65,50325,8.6486,10.8082,10.5055,3.8766,8.0442,6.2183,5.7708,7.1584,8.1213,7.0748,11.4244,3.4995,3.7863
100.652,50326,9.9229,10.4377,11.2548,3.7863,7.9137,6.8817,5.6073,7.6117,7.9221,7.018,11.9948,3.8932,3.9687
100.654,50327,9.0996,11.3561,10.3599,3.8501,7.7369,6.7565,5.9599,7.1047,7.4606,7.404,11.3674,3.7892,3.9497
100.656,50328,9.4545,11.3058,10.5417,3.3452,7.5559,7.1904,5.4822,7.5199,7.4669,7.3792,11.9376,4.2346,4.5229
100.658,50329,9.3192,11.4453,11.2966,4.0858,8.2076,6.7683,5.7594,7.6513,7.6668,7.1807,11.5073,4.0381,5.0559
100.66,50330,9.1953,11.0839,10.4227,3.9009,7.8264,7.2258,6.4779,8.1378,7.7271,7.0962,11.8524,3.3288,4.1543
100.662,50331,8.7356,11.6899,10.8994,3.8285,7.7484,7.2941,5.3034,7.2738,7.4705,6.9744,12.2558,3.3133,3.5927
100.664,50332,9.0791,12.4042,10.5151,4.0212,8.0115,7.6802,5.3742,7.9766,7.7999,7.5877,11.5239,3.5553,3.9623
100.666,50333,8.652,11.4016,10.4634,4.2142,7.8586,7.9277,5.2662,7.644,7.5696,7.4114,11.6551,3.5712,3.7727
100.668,50334,9.7,12.0789,10.2382,4.3338,7.8301,6.558,6.2422,7.6146,7.3517,7.3898,11.9105,4.1333,3.6492
100.67,50335,9.2956,11.9193,11.1959,3.6083,8.2694,7.4269,5.9022,7.2781,7.3814,7.3617,11.7913,3.8567,3.7002
100.672,50336,8.9698,11.8626,10.669,4.1402,7.694,7.737,5.6269,7.4284,8.1477,7.3092,11.5861,3.4999,3.6285
100.674,50337,8.5143,11.2164,10.5309,3.4481,7.7805,7.1236,5.647,7.646,8.0567,7.3457,12.1181,3.7668,3.4574
100.676,50338,8.8746,10.6549,10.1075,3.7962,7.5362,7.2723,5.7607,7.2548,7.7129,7.293,11.5908,3.9478,3.9392
100.678,50339,8.5892,11.1135,11.1047,3.7741,7.9508,7.8248,5.7601,7.4118,7.5297,7.4468,12.0402,3.5135,3.5264
100.68,50340,8.6139,10.4743,10.4497,4.0182,7.8023,7.4747,5.1986,7.8782,8.0713,7.1259,12.507,3.3863,3.7875
100.682,50341,8.558,10.4541,10.3224,4.0682,7.4825,7.4042,5.9226,7.8274,7.9053,7.287,12.8271,3.5033,4.293
100.684,50342,8.7439,11.2319,10.7815,4.2934,8.237,7.9924,5.3539,7.6094,8.1604,7.4032,12.23,3.8978,3.8731
100.686,50343,8.7638,10.335,11.0181,4.0885,7.9705,7.4916,5.8234,7.644,7.8681,7.2599,12.6811,3.6167,4.0756
100.688,50344,8.9546,10.5811,10.5865,3.7039,8.2992,7.6478,5.8493,7.2769,7.7123,7.2788,12.2376,3.9838,3.1765
100.69,50345,8.9928,10.6769,10.8369,4.2104,7.7803,6.5421,6.1314,7.5797,7.4344,7.1052,12.3088,3.8556,3.8696
100.692,50346,9.0194,11.3026,10.2417,3.7292,7.7221,7.8874,5.7141,7.929,7.4179,7.2687,12.4915,3.9142,3.9082
100.694,50347,9.0735,10.7891,10.1748,4.0642,8.3558,7.187,6.166,7.6122,8.1699,6.8841,11.8738,3.995,4.1412
100.696,50348,9.3894,10.7049,10.5509,3.9276,8.0465,7.5377,5.3906,7.6203,8.1814,7.4525,12.2279,3.5305,4.6751
100.698,50349,9.1395,10.9423,10.38,3.7798,8.1403,7.4922,5.6773,7.4614,7.6367,7.6098,11.5758,3.9001,3.5162
100.7,50350,9.1241,10.8847,10.8895,3.6189,7.807,7.3144,6.0436,8.1086,7.6495,7.622,12.1365,3.4193,3.9375
100.702,50351,8.8351,11.6755,10.5423,3.8131,7.4961,6.6426,5.8494,7.3492,7.7355,7.6212,11.9776,3.9106,3.9115
100.704,50352,8.5893,10.995,10.9497,4.0585,7.0888,6.7413,5.807,7.6672,7.978,7.5635,11.8511,3.4957,3.6932
100.706,50353,8.5721,10.3695,10.7643,3.9457,8.1138,7.6988,6.0013,7.5557,7.6538,7.6019,11.6223,3.6423,3.961
100.708,50354,8.8163,10.9031,10.3183,3.9838,8.2716,7.1123,5.9334,7.6514,8.0744,7.2208,12.7866,3.8453,3.7004
100.71,50355,8.389,11.9027,10.8438,3.6909,7.6083,7.8168,5.6422,7.7982,7.1516,8.3818,12.0944,3.7831,3.659
100.712,50356,8.6229,10.3056,10.5656,3.8327,7.6579,7.4514,5.4025,7.6339,7.7312,7.5737,11.856,3.712,3.8854
100.714,50357,7.9753,10.7247,10.9289,4.0031,8.1565,7.5467,5.5026,7.9496,8.2394,7.8395,12.4254,3.7669,3.999
100.716,50358,8.0508,10.684,10.849,4.0321,8.1703,7.6465,5.9793,7.604,7.6459,7.2712,12.3347,3.7438,3.7212
100.718,50359,8.3957,11.1227,10.1909,4.0732,7.7403,6.4104,6.1644,7.6687,8.0114,7.5768,12.5231,3.5395,4.0895
100.72,50360,8.8937,10.6492,10.5048,3.9219,8.0287,7.0674,6.2621,7.4813,7.6255,7.5435,11.8003,3.4646,3.4704
100.722,50361,8.4735,11.0234,10.3085,4.2543,8.0064,6.5318,5.8713,7.7768,7.4424,7.665,12.3931,3.9079,3.9996
100.724,50362,8.2455,12.0799,10.3568,3.3939,7.9693,6.6737,5.9079,7.2093,8.1713,7.7842,11.7175,3.8267,3.805
100.726,50363,8.7111,11.1183,10.7308,3.8348,7.8119,7.0115,5.7049,7.9368,8.5802,7.3873,12.3723,3.7657,3.8434
100.728,50364,8.61,10.91,10.836,3.8899,7.5538,7.4713,6.3672,7.195,8.3931,7.0526,11.2515,3.6053,4.0048
100.73,50365,8.8136,11.1405,11.2756,3.9431,7.9746,7.4546,5.7383,7.8883,8.2937,7.7978,11.7614,3.3538,4.0127
100.732,50366,8.8132,10.5401,10.8751,3.9337,7.6504,7.6539,5.464,7.3104,8.6781,7.4045,11.9488,3.7787,3.8606
100.734,50367,9.3282,10.765,11.1653,4.1796,8.1668,7.6624,6.5131,7.4633,8.2492,7.5088,12.479,4.0648,4.1627
100.736,50368,8.6594,10.4317,11.1824,3.8708,7.7107,7.2534,5.7477,7.8013,8.661,7.6613,11.5307,3.6526,3.4276
100.738,50369,8.5425,10.7667,10.6144,3.8956,8.1057,7.5369,6.0184,7.2414,8.2423,7.6753,12.1902,3.6055,3.9251
100.74,50370,8.3008,10.973,10.7629,4.1035,7.8648,7.2284,5.9619,7.6289,8.0722,7.4376,11.5862,4.1836,3.6452
100.742,50371,9.5946,11.0501,10.3694,3.9917,7.7741,7.2153,5.7538,7.7644,7.8447,7.6632,11.734,3.3212,3.7021
100.744,50372,8.4589,11.3867,10.3215,4.1174,8.311,7.0051,5.8539,9.1196,7.5353,7.6215,11.0657,3.774,4.3691
100.746,50373,8.5178,10.9425,10.1869,4.1467,7.6599,7.4666,6.2456,8.8159,7.8116,7.2749,11.6562,3.4695,3.8019
100.748,50374,8.9487,11.367,10.5212,3.9367,7.5212,6.5543,5.6788,8.1969,7.9106,7.9439,11.7265,4.0801,4.1398
100.75,50375,8.8878,10.878,10.8064,4.1458,7.6842,6.934,5.8707,8.356,8.4604,7.5014,11.6369,3.8947,3.9166
100.752,50376,9.0357,11.3318,10.3108,3.7234,7.9426,7.5565,6.6884,7.9556,7.571,7.4748,11.9097,4.0815,4.1603
100.754,50377,8.6367,10.7623,10.8158,3.9103,7.9736,6.8349,6.2278,7.9457,8.5939,8.1099,11.6611,3.4215,4.3582
100.756,50378,9.1831,10.5496,10.9805,3.9122,8.2968,7.8707,6.9844,7.9636,9.3767,8.1331,11.8463,3.7953,4.4219
100.758,50379,8.984,10.6521,10.8817,4.5129,7.7681,7.2821,6.3528,7.5465,8.0412,8.0481,12.0553,3.3535,3.8945
100.76,50380,8.3062,10.7647,10.6068,4.0668,7.9428,7.083,7.4363,7.9726,8.3864,8.0947,12.5883,3.8048,4.2221
100.762,50381,9.1886,10.9899,10.762,3.7481,7.5767,7.5486,6.5482,7.6529,7.9789,8.0581,11.8217,3.8127,4.0459
100.764,50382,8.4646,10.3666,10.5923,3.6597,7.738,7.857,6.6555,7.9504,8.0442,7.5812,11.7636,3.6061,3.8669
100.766,50383,9.2854,10.8328,10.9931,3.8356,7.961,7.2391,6.8822,7.4162,8.5026,7.635,12.0276,4.0287,4.047
100.768,50384,8.8242,10.6268,10.5717,3.934,7.2988,7.5168,6.3789,7.8935,7.6147,7.749,12.434,3.5889,3.6839
100.77,50385,8.6306,10.9156,10.965,4.3872,7.8069,7.173,7.2021,7.8159,8.0252,7.6826,12.2711,4.085,3.8611
100.772,50386,9.2744,10.3421,11.051,3.9071,7.6989,7.5657,7.2434,8.1165,7.7979,7.6003,12.0911,3.3741,4.3977
100.774,50387,9.8015,10.828,10.7715,3.5754,7.736,6.6902,6.0671,7.498,8.0529,7.665,12.1631,3.495,3.9136
100.776,50388,8.8401,10.6406,10.7146,3.705,7.6625,7.083,6.7585,7.408,8.3689,6.9595,11.9055,3.8945,3.6341
